id,song_spotify,artist_spotify,album,release_date,popularity
61S79KIVA4I9FXbnsylEHT,In The Bible (with Lil Durk & Giveon),Drake,Certified Lover Boy,2021-09-03,66
6jy9yJfgCsMHdu2Oz4BGKX,Papi’s Home,Drake,Certified Lover Boy,2021-09-03,67
4s7QLoImIwmPi9L6dq1nVW,TSU,Drake,Certified Lover Boy,2021-09-03,72
3jmrIQTRL9ea0Xv4yCvJEJ,Love All Over Me,Monica,Still Standing,2010-03-19,46
2tUL6dZf1mywCj5WvCPZw6,No Friends In The Industry,Drake,Certified Lover Boy,2021-09-03,70
47ukoPgAExwBp64F2gQlv2,Back To The Hotel,N2DEEP,Back To The Hotel,1992-06-01,56
11pEKMLmavDu8fxOB5QjbQ,Pipe Down,Drake,Certified Lover Boy,2021-09-03,72
42m3eP1JJhtzffal9B136J,7am On Bridle Path,Drake,Certified Lover Boy,2021-09-03,61
2Q3jFbyE61mCjS3SkW4toJ,Race My Mind,Drake,Certified Lover Boy,2021-09-03,66
7qHNSOvoAZc7SdeJClZJbq,Kid Cudi - Remix,Xavier Wulf,Kid Cudi (Remix),2019-07-15,75
1PDP7mLiAMwhfmgIwzhOm2,Yebba’s Heartbreak,Drake,Certified Lover Boy,2021-09-03,80
50ceCGZ3oD3U5caQV5bP6f,You Only Live Twice (with Lil Wayne & Rick Ross),Drake,Certified Lover Boy,2021-09-03,63
3ITvhrRB5TlEks19k9qy2k,Jackie Down The Line,Fontaines D.C.,Skinty Fia,2022-04-22,61
5ScbulRnixQ2XAdvrPMFjz,Get Along Better,Drake,Certified Lover Boy,2021-09-03,68
3RkNXZvOSMMElmmXztDc94,F*****g Fans,Drake,Certified Lover Boy,2021-09-03,63
1cCXT1cErAY6tmIqHbodrt,The Remorse,Drake,Certified Lover Boy,2021-09-03,58
7Gs3otHnZDq514kFHf0nx7,Blue Notes,Meek Mill,DC4,2016-10-28,67
44I7sqKYCAa7bQdVywkShO,Hurricane,Kanye West,Hurricane,2021-08-27,64
6d8HN8MqqbqrEUI2bvx0aG,Jail,Kanye West,Donda,2021-08-29,64
6LNoArVBBVZzUTUiAX2aKO,Off The Grid,Kanye West,Donda,2021-08-29,71
5ad5uryyzVWs95bK3myGkw,Ok Ok pt 2,Kanye West,Donda,2021-08-29,50
1jgcODbfAL3tV7tikF6n1j,Junya,Kanye West,Donda,2021-08-29,56
7CC6UbCs4iGsePSzFxYxNn,Moon,Kanye West,Donda,2021-08-29,73
3QFInJAm9eyaho5vBzxInN,family ties (with Kendrick Lamar),Baby Keem,The Melodic Blue,2021-09-10,80
0WSEq9Ko4kFPt8yo3ICd6T,Praise God,Kanye West,Donda,2021-08-29,74
3T9BKc4kB7ukeNQrCqv6ZV,Sharing Locations (feat. Lil Baby & Lil Durk),Meek Mill,Expensive Pain,2021-10-01,61
1LwdWIbfuqlOo8vlHxkyna,Jesus Lord,Kanye West,Donda,2021-08-29,56
35acXjupfWHgtchiS6yAjC,Jonah,Kanye West,Donda,2021-08-29,57
0JuSGEldfovcc8IS9va1wa,Believe What I Say,Kanye West,Donda,2021-08-29,64
5JaSg0AYyAMMLjyGGDrrCm,God Breathed,Kanye West,Donda,2021-08-29,53
45N9i9QraLWD6GW7xBqxnx,Remote Control,Kanye West,Donda,2021-08-29,57
2Y40huo5ewaKYxsFintYtF,Heaven and Hell,Kanye West,Donda,2021-08-29,61
68RhNM8ehkarnEKnCkqlsp,24,Kanye West,Donda,2021-08-29,59
5aqUqSq0SqGBAqEn27PEzc,Pure Souls,Kanye West,Donda,2021-08-29,61
3hd6zLhnTlbJ8PupYt3cAI,No Child Left Behind,Kanye West,Donda,2021-08-29,62
4jkwu5KQbXXrbAZzVmt5fE,Donda,Kanye West,Donda,2021-08-29,50
7EagormFign5ag6f16ua3I,Keep My Spirit Alive,Kanye West,Donda,2021-08-29,56
2H8jWuNmluerTEsuh8Gu6y,Jail pt 2,Kanye West,Donda,2021-08-29,56
5RhFmJifQe83FpQ6ZFFTZ5,"I am not a woman, I'm a god",Halsey,"If I Can’t Have Love, I Want Power",2021-08-27,57
75QktuEju5vz9lyXiLaUao,New Again,Kanye West,Donda,2021-08-29,59
5Iq6pIudd4KfuxZqf8872b,Lord I Need You,Kanye West,Donda,2021-08-29,57
5xvXeuxISyXJDRbZZf4uzd,Come to Life,Kanye West,Donda,2021-08-29,59
2UwALqx6yOsXTFt7zRxnts,Tell The Vision (feat. Kanye West & Pusha T),Pop Smoke,Faith,2021-07-16,60
2UwALqx6yOsXTFt7zRxnts,Tell The Vision (feat. Kanye West & Pusha T),Pop Smoke,Faith,2021-07-16,60
1q0PYXTbDsirp2l74ng6pn,In Da Getto,J Balvin,JOSE,2021-09-10,69
0z8hI3OPS8ADPWtoCjjLl6,Summer of Love (Shawn Mendes & Tainy),Shawn Mendes,Summer Of Love,2021-08-20,72
4zkFR93VC5H04YhnYxr2zz,Matt Hardy 999,Trippie Redd,Trip At Knight,2021-08-21,65
59yWjAqWEezHGJbayCkgUh,Rich MF (feat. Lil Durk),Trippie Redd,Trip At Knight,2021-08-21,64
2wOnrN7fkzV4NsLqym2C6O,Already Won (feat. Lil Durk),Rod Wave,SoulFly (Deluxe Version),2021-08-20,56
0XqGHtlXsdVW2n8HJ3KyeE,Betrayal (feat. Drake),Trippie Redd,Trip At Knight,2021-08-21,55
55sgQENF3LY1sUcJUwasLl,Don’t Go (with Justin Bieber & Don Toliver),Skrillex,Don’t Go (with Justin Bieber & Don Toliver),2021-08-20,60
4FdPnT2cFrpWCmWZd7GXc3,One Mississippi,Kane Brown,One Mississippi,2021-08-20,61
0rt63HYAAIzUZo5O2D0uA6,Visiting Hours,Ed Sheeran,=,2021-10-29,69
0rHgfLe4RtMjcbarp088qE,MP5,Trippie Redd,Trip At Knight,2021-08-21,55
1is8gU4RVcN4J8xItxWoOY,I GUESS I'M IN LOVE,Clinton Kane,I GUESS I'M IN LOVE,2021-08-20,72
04EHa1ZzBl8OPvcnddph4p,Get Ready (feat. Kodak Black),Rod Wave,SoulFly (Deluxe Version),2021-08-20,52
2CxXnPvHjWOrzSVvNs0j8c,Danny Phantom (feat. XXXTENTACION),Trippie Redd,Trip At Knight,2021-08-21,52
1jNapyyVxPB4X6gewQjEM8,What's Wrong,Rod Wave,SoulFly (Deluxe Version),2021-08-20,62
5kyiTQjYaQVDhapExFQdwA,Demon Time,Trippie Redd,Trip At Knight,2021-08-21,62
3JXebpWufTcs8iegiRCBW7,Tick Tock,Young Thug,Tick Tock,2021-08-20,47
5zAKS2742J6jxxJ8QzeOF9,Time Heals,Rod Wave,SoulFly (Deluxe Version),2021-08-20,51
6KgtcmCF9Ky68XC7ezxl3s,Rumors (feat. Cardi B),Lizzo,Rumors (feat. Cardi B),2021-08-13,62
5svL1PkWw8hPEAOdTNLexy,Paralyzed,Sueco,Paralyzed,2021-08-13,58
5xyLeb2q1lxDf7hXKYlC1H,Mind of Melvin (feat. Lil Uzi Vert),YNW Melly,Just A Matter of Slime,2021-08-13,58
3nkW3TPQjBip1lER4h78NX,papercuts,mgk,papercuts,2021-08-12,57
6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,Elton John,Cold Heart (PNAU Remix),2021-08-13,84
6fOKWhVo0bQkd5U3EeM4Vc,Brainwashed,Tom MacDonald,Brainwashed,2021-08-13,46
5eUpUFdFaAeovPau6lQkqK,Thinking 'Bout You (feat. MacKenzie Porter),Dustin Lynch,Blue In The Sky,2022-02-11,74
7KrlNS2VqiNNJ82RMQdxBn,I Like Dat,T-Pain,I Like Dat,2021-05-14,60
0vzSAyinyA619ZbrOaAi04,Steal My Love,Dan + Shay,Good Things,2021-08-13,56
2vgUijXOTRMnWXDtvgMp2b,Take My Breath,The Weeknd,Dawn FM,2022-01-06,72
1FOyWgMO7MrIt7h34fi9sY,SUVs (Black on Black),Jack Harlow,Fusion Mix,2024-04-09,0
4bRPecD9suGW8CfNZhzjS1,EPMD 2 (feat. Eminem & EPMD),Nas,King's Disease II,2021-08-06,50
0O0RjULtSUxJC9GahfVPdq,REPEAT IT,Lil Tecca,Kraftsport Mix 2024,2024-04-20,0
69AIpwGNLxr4qS1X5ynx60,Buy Dirt,Jordan Davis,Buy Dirt,2021-05-21,83
5kfdVt7FWvBUYRnF8QuO2y,Lose (Originally Performed by Ksi X Lil Wayne) - Karaoke Version,Hit The Button Karaoke,"Karaoke Picks, Vol. 105",2021-09-18,0
4ka1FkKAMde6dQAFFMXKac,i hope ur miserable until ur dead,Nessa Barrett,i hope ur miserable until ur dead,2021-08-06,66
2EEfUuBRZA4Ax1vYcluFS0,Knowing You,Kenny Chesney,Here And Now,2020-05-01,58
465eCPwUAz2qz7IdQaxUui,Rare,Nas,King's Disease II,2021-08-06,47
4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,Happier Than Ever,2021-07-30,84
7jvCeWOSnJs2N3spqobWnO,Skate,Bruno Mars,An Evening With Silk Sonic,2021-11-11,70
2vmfvSoZBFAt9hhRoEByLi,Volví,Aventura,Volví,2021-08-03,77
4HOryCnbme0zBnF8LWij3f,Getting Older,Billie Eilish,Happier Than Ever,2021-07-30,72
2KnuaZYoGzDoHiBTNYOTXG,Billie Bossa Nova,Billie Eilish,Happier Than Ever,2021-07-30,79
4t2OeILB07eMGTXSUbMPEu,Oxytocin,Billie Eilish,Happier Than Ever,2021-07-30,70
7bcy34fBT2ap1L4bfPsl9q,I Didn't Change My Number,Billie Eilish,Happier Than Ever,2021-07-30,74
33N9JGkr9McbbPEMgUjqPj,Baddest,Yung Bleu,Moon Boy,2021-07-23,55
5XsAal7ZcWg1I5T4NcRjkv,Halley's Comet,Billie Eilish,Happier Than Ever,2021-07-30,78
7wpyrkjEgz7W1vNYDxMKrF,GYALIS,Capella Grey,GYALIS,2021-01-04,61
0pJalGEYsRikSogLkXU6KV,You Time,Scotty McCreery,You Time,2020-09-23,50
3Dah4SWoWwekrG4GShaHVP,From the Garden (feat. Lil Uzi Vert),Isaiah Rashad,The House Is Burning,2021-07-30,49
27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),2021-07-23,78
7IYoh1u7dFM1xIWSEYd5B8,If I Didn’t Love You,Jason Aldean,MACON,2021-11-12,68
29t9XYOV65fFXiVzFFJgHH,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI,F*CK LOVE 3+: OVER YOU,2021-07-27,63
1058fW9H3fZA6QjYCdOBad,Don't Go Yet,Camila Cabello,Don't Go Yet,2021-07-23,69
22ruOqBqBRiZDiXFud4OXa,Over The Top (feat. Drake),Smiley,Buy or Bye 2,2021-11-12,66
5fwSHlTEWpluwOM0Sxnh5k,Pepas,Farruko,Pepas,2021-06-24,81
3zs87EV3EZSh2UpiXxT52Y,Better Believe,Belly,Better Believe,2021-07-22,53
6P5ulGKtC4x6RnFbzfpq8O,Lick Back,EST Gee,Bigger Than Life Or Death,2021-07-21,64
7BQE1P0NUalHSvFtrxasx9,Memory I Don't Mess With,Lee Brice,Memory I Don't Mess With,2020-10-16,59
6uTID2glulLOXYhcwMETS1,"5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez)",EST Gee,Bigger Than Life Or Death,2021-07-21,60
7xJqJxiM5f0BZQLWCbOuWz,STILL CHOSE YOU (feat. Mustard),The Kid LAROI,F*CK LOVE 3+: OVER YOU,2021-07-27,59
2vXgyN14LX2zl7JEASw242,Wild Side (feat. Cardi B),Normani,Wild Side (feat. Cardi B),2021-07-22,66
2UwALqx6yOsXTFt7zRxnts,Tell The Vision (feat. Kanye West & Pusha T),Pop Smoke,Faith,2021-07-16,60
2UwALqx6yOsXTFt7zRxnts,Tell The Vision (feat. Kanye West & Pusha T),Pop Smoke,Faith,2021-07-16,60
1kMWJ16W3Yk3hyNmaM7jfQ,Holy Smokes,Bailey Zimmerman,Holy Smokes,2024-02-23,77
4LaGu95Ui2s4vprSQYWUAZ,Bout A Million (feat. 42 Dugg & 21 Savage),Pop Smoke,Faith,2021-07-16,59
58T4yPLn4NjBYXfRxeweyM,Woo Baby (feat. Chris Brown),Pop Smoke,Faith,2021-07-16,69
5DiXcVovI0FcY2s0icWWUu,Mr. Jones,Counting Crows,August And Everything After,1993-01-01,79
2wzionesqIt3x5Sglb4n91,More Time,Pop Smoke,Faith,2021-07-16,57
1njmzwETzjKzueN72n4JoQ,Manslaughter (feat. Rick Ross & The-Dream),Pop Smoke,Faith (Deluxe),2021-07-21,27
79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,Meet The Woo,2019-07-26,80
4XvcHTUfIlWfyJTRG0aqlo,2055,Sleepy Hallow,Still Sleep?,2021-06-02,83
4rPkN1FMzQyFNP9cLUGIIB,Love Again,Dua Lipa,Future Nostalgia,2020-03-27,72
24YG5Z8Of1VHovrfXsbvCZ,30 (feat. Bizzy Banks),Pop Smoke,Faith,2021-07-16,55
3XYRV7ZSHqIRDG87DKTtry,Permission to Dance,BTS,Permission to Dance,2021-07-23,75
5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),The Kid LAROI,STAY (with Justin Bieber),2021-07-09,83
40uMIn2zJLAQhNXghRjBed,Motley Crew,Post Malone,Motley Crew,2021-07-09,74
5yorXJWdBan1Vlh116ZtQ7,WHOLE LOTTA MONEY,BIA,FOR CERTAIN,2020-12-11,57
38GBNKZUhfBkk3oNlWzRYd,NDA,Billie Eilish,Happier Than Ever,2021-07-30,75
4XZ8YGsNIF4UqE324Mbgfg,Memory - GOLDHOUSE x Mokita Remix,Kane Brown,Memory Remixes,2021-11-05,45
2cny5OSTr2976U3o018GoV,[The Jackie] (with J. Cole & Lil Tjay),Bas,[BUMP] Pick Me Up,2022-04-15,57
0G2zPzWqVjR68iNPmx2TBe,Volando - Remix,Mora,Volando (Remix),2021-07-08,76
267NGliXM8YLVZiKAD9Otm,De Museo,Bad Bunny,De Museo,2021-07-06,63
2nkKBegmLjGjCZ0cP9xA09,Next Girl,Carly Pearce,29,2021-02-19,59
3qkHDYDOu1LnDEFP7zII07,Am I The Only One,Aaron Lewis,Am I The Only One,2021-07-02,51
48WidxP9CqyYtk97pwGZ3c,Wasting Time ( feat. Drake & The Neptunes ),Brent Faiyaz,Wasting Time ( feat. Drake & The Neptunes ),2021-07-01,59
73W5aXorr5vxrySFcoZqIN,Renegade,Big Red Machine,How Long Do You Think It's Gonna Last?,2021-08-27,72
1TwQ0XtQfCgcstxhpOSg7t,Cry No More,G Herbo,25,2021-07-02,54
5FG7Tl93LdH117jEKYl3Cm,Essence (feat. Tems),Wizkid,Made In Lagos,2020-10-29,74
2xdSF7JRootmerTeradyGb,A-O-K,Tai Verdes,NOW That's What I Call Music! Vol. 80,2021-10-29,20
2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,Chris Stapleton,Starting Over,2020-11-13,84
7u6kAP26NFU2rwNKjFUpI8,I Was On a Boat That Day,Old Dominion,"Time, Tequila & Therapy",2021-10-08,60
3dV1fjKOlLnaNK5MeZHXGv,Cold Beer Calling My Name,Jameson Rodgers,Cold Beer Calling My Name,2020-04-14,60
3rmo8F54jFF8OgYsqTxm5d,Bad Habits,Ed Sheeran,=,2021-10-29,82
0k4d5YPDr1r7FX77VdqWez,You Right,Doja Cat,Planet Her,2021-06-25,79
5B0kgjHULYJhAQkK5XsMoC,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"Tyler, The Creator",CALL ME IF YOU GET LOST,2021-06-25,76
5lAnYvAIkSDNXqfo7DyFUm,Ain't Shit,Doja Cat,Planet Her,2021-06-25,77
7z4xW9WY86uH3gd1V9pfCM,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),"Tyler, The Creator",CALL ME IF YOU GET LOST,2021-06-25,66
05bfbizlM5AX6Mf1RRyMho,AM Remix,Nio Garcia,AM Remix,2021-06-24,72
1Hnv9uDIokwi4nkcVUyS0X,Mrs. Robinson - Remastered,The Lemonheads,It's a Shame About Ray (Expanded Edition),1992-01-01,62
0BxhafwvN6GXIyyvi27A0I,Hot Wings (I Wanna Party),will.i.am,Rio: Music From The Motion Picture,2011-01-01,66
1YDebgap5OFwXEBG18NJvy,Red Light Green Light,DaBaby,Red Light Green Light,2021-06-25,63
46oHvXwpEZOFX518we1nJD,CORSO,"Tyler, The Creator",CALL ME IF YOU GET LOST,2021-06-25,64
0FFsgUoFibYISzMxuGS61W,I Don't Do Drugs (feat. Ariana Grande),Doja Cat,Planet Her,2021-06-25,67
5j9Z3X3FAsyZGEdEptMepT,Baudelaire,Serge Gainsbourg,N°4,1962-01-01,48
3EG9FJ0ToLfgnc1IG2Z1wz,SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),"Tyler, The Creator",CALL ME IF YOU GET LOST,2021-06-25,76
2goHCrsDJaflEwQ930ef0o,MASSA,"Tyler, The Creator",CALL ME IF YOU GET LOST,2021-06-25,60
0lXJL0unztXDdIOXu5xCML,RUNITUP (feat. Teezo Touchdown),"Tyler, The Creator",CALL ME IF YOU GET LOST: The Estate Sale,2023-03-31,56
3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,Chosen,2017-12-08,85
6qouBO0wJtYc3k7DfKRUBx,MANIFESTO (feat. Domo Genesis),"Tyler, The Creator",CALL ME IF YOU GET LOST,2021-06-25,57
6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,Planet Her,2021-06-25,85
0W6I02J9xcqK8MtSeosEXb,Get Into It (Yuh),Doja Cat,Planet Her,2021-06-25,76
1pbbsI2KGPOMu0HmuGccBu,WILSHIRE,"Tyler, The Creator",CALL ME IF YOU GET LOST,2021-06-25,64
4Hta7Oy5W9HD0UgT1P8PPV,RISE! (feat. DAISY WORLD),"Tyler, The Creator",CALL ME IF YOU GET LOST,2021-06-25,59
0cu0rhnlCnJ7JIeHRiLpj3,Ball If I Want To,DaBaby,Ball If I Want To,2021-06-18,68
58UKC45GPNTflCN6nwCUeF,Fancy Like,Walker Hayes,Country Stuff The Album,2022-01-21,73
0Iuw6WPws324i7G7sCejTX,We Didn't Have Much,Justin Moore,Straight Outta The Country,2021-04-23,67
027269uzraETHuoG6aMs6a,Waves,Luke Bryan,Born Here Live Here Die Here (Deluxe Edition),2021-04-09,58
0BiK5BbYNFLb88CCOxBFJe,LUMBERJACK,"Tyler, The Creator",CALL ME IF YOU GET LOST,2021-06-25,62
7l9IqDtVWJurTvkQHq1BGh,she's all i wanna be,Tate McRae,i used to think i could fly,2022-05-27,80
7l9IqDtVWJurTvkQHq1BGh,she's all i wanna be,Tate McRae,i used to think i could fly,2022-05-27,80
63QiiGGFUbVJMIG9Pw7Dna,My Boy,Elvie Shane,Backslider,2021-10-29,60
2NM0qHzx4Ohy8iXHEEgwlO,Having Our Way (feat. Drake),Migos,Culture III,2021-06-11,60
5zNW5ARjYhJQJz1AChP33n,Thot Shit,Megan Thee Stallion,Thot Shit,2021-06-11,67
23OYT3SFtoJqhiAUqktbc1,No Return (with The Kid LAROI & Lil Durk),Polo G,Hall of Fame,2021-06-11,58
0ah0s08IdRiaxC4wHmN2MD,Avalanche,Migos,Avalanche,2021-06-10,40
3Vi5XqYrmQgOYBajMWSvCi,Need to Know,Doja Cat,Planet Her,2021-06-25,79
25qk9xa71F1POdI4vj7rbi,Black Hearted,Polo G,Hall of Fame,2021-06-11,62
25uBGaikHi0DhMiGMfuXYE,Painting Pictures,Polo G,Hall of Fame,2021-06-11,55
2Igem6Q4sfvXGJ3JkG7Baw,Modern Day,Migos,Culture III,2021-06-11,54
3h3NKhcfHkr6GvEpC3FRI5,Toxic,Polo G,Hall of Fame,2021-06-11,59
7s2kWabRM60W9I61HpKg8C,Solar Power,Lorde,Solar Power,2021-08-20,65
3v1zVVdzNVNt7vmI9VG2gq,Malibu (feat. Polo G),Migos,Culture III,2021-06-11,54
5EmPkUeeAZIYhDgtXgVy39,Type Shit,Migos,Trap Hits 2021,2024-04-12,0
4CPcZHzSvIBM8AKhdHUwnL,Clueless (with Pop Smoke & Fivio Foreign),Polo G,Hall of Fame,2021-06-11,61
6Q7Tv7ZxmoOokvuPchcaO1,Heart of a Giant (with Rod Wave),Polo G,Hall of Fame,2021-06-11,57
5MPPttjfGap2C6j6eKcO6J,Baby (Lil Baby feat. DaBaby),Quality Control,Quality Control: Control The Streets Volume 2,2019-08-16,76
1EnWTwagv0XR5OJ51WMdzj,Go Part 1 (with G Herbo),Polo G,Hall of Fame,2021-06-11,51
5JKnYZOhSP7rOK0jPYcCjV,t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,lately I feel EVERYTHING,2021-07-16,64
6vQnpXl0KvwTfLpIhoOLHc,Boom,Polo G,Hall of Fame,2021-06-11,51
7Bk0uXKk1uPT0XuQbpFzvs,Fiel,Los Legendarios,Los Legendarios 001,2021-02-04,71
7Cj3tnMCpXpHgE8CIISbGq,Bloody Canvas,Polo G,Hall of Fame,2021-06-11,55
2cc8Sw1OnCuA5bV8nqWqpE,You,Regard,You,2021-04-16,70
2JPLbjOn0wPCngEot2STUS,Yonaguni,Bad Bunny,Yonaguni,2021-06-04,79
4lUmnwRybYH7mMzf16xB0y,Hats Off (feat. Travis Scott),Lil Baby,The Voice of the Heroes,2021-06-04,64
6kksmL4t09IgxhajuVDDxR,late at night,Roddy Ricch,LIVE LIFE FAST,2021-12-17,63
4191RXFPa7Ge9XkA4cWlna,Lost Cause,Billie Eilish,Happier Than Ever,2021-07-30,71
5LtzwqIWPXKEYfVcaY3bjc,Lying,Lil Baby,The Voice of the Heroes,2021-06-04,53
5LtzwqIWPXKEYfVcaY3bjc,Lying,Lil Baby,The Voice of the Heroes,2021-06-04,53
62nb5YUYUqtYJhVPwRhCke,How It Feels,Lil Baby,The Voice of the Heroes,2021-06-04,62
5cAN3P7jWVf78gev1eF7TJ,Still Runnin (feat. Meek Mill),Lil Baby,The Voice of the Heroes,2021-06-04,58
5cAN3P7jWVf78gev1eF7TJ,Still Runnin (feat. Meek Mill),Lil Baby,The Voice of the Heroes,2021-06-04,58
5cAN3P7jWVf78gev1eF7TJ,Still Runnin (feat. Meek Mill),Lil Baby,The Voice of the Heroes,2021-06-04,58
5cAN3P7jWVf78gev1eF7TJ,Still Runnin (feat. Meek Mill),Lil Baby,The Voice of the Heroes,2021-06-04,58
1huoY7hw3hGVGfuPPe9y8P,Still Hood,Lil Baby,The Voice of the Heroes,2021-06-04,54
1huoY7hw3hGVGfuPPe9y8P,Still Hood,Lil Baby,The Voice of the Heroes,2021-06-04,54
3jweuceENR5zzn10LhcjPH,Okay,Lil Baby,The Voice of the Heroes,2021-06-04,61
1huoY7hw3hGVGfuPPe9y8P,Still Hood,Lil Baby,The Voice of the Heroes,2021-06-04,54
1huoY7hw3hGVGfuPPe9y8P,Still Hood,Lil Baby,The Voice of the Heroes,2021-06-04,54
5BCzsnN4U4OvOegjErHTUF,Medical,Lil Baby,The Voice of the Heroes,2021-06-04,51
6MSyik7EzWsHQjTOPLFBrr,Rich Off Pain (feat. Rod Wave),Lil Baby,The Voice of the Heroes,2021-06-04,60
5LtzwqIWPXKEYfVcaY3bjc,Lying,Lil Baby,The Voice of the Heroes,2021-06-04,53
5LtzwqIWPXKEYfVcaY3bjc,Lying,Lil Baby,The Voice of the Heroes,2021-06-04,53
6gcRcCkx2K09BucndWZMCS,Snowflakes,Tom MacDonald,Snowflakes,2021-06-04,57
6dug6dIV40JMz2myhafHrm,That's Facts,Lil Baby,The Voice of the Heroes,2021-06-04,57
3zWR0zS9p39c0FVkYkHfVF,Please,Lil Baby,The Voice of the Heroes,2021-06-04,54
2L6lh2RmMs1yz4FQzdbwOn,Up The Side (feat. Young Thug),Lil Baby,The Voice of the Heroes,2021-06-04,51
1EXRmdtTA2IEnYGiuw9plD,If You Want To,Lil Baby,The Voice of the Heroes,2021-06-04,53
7zl7kehxesNEo2pYkKXTSe,Killer (feat. Jack Harlow & Cordae) - Remix,Eminem,Killer (feat. Jack Harlow & Cordae) [Remix],2021-05-28,67
7nc7mlSdWYeFom84zZ8Wr8,Tell Em,Cochise,Tell Em,2021-05-28,78
3rdAz1fbUfZxYgaCviYhRo,Todo De Ti,Rauw Alejandro,VICE VERSA,2021-12-10,80
0rOVgtieEk5SoypbulRiKI,Drinkin’ Beer. Talkin’ God. Amen. (feat. Florida Georgia Line),Chase Rice,The Album,2021-05-28,60
3E3pb3qH11iny6TFDJvsg5,Voice of the Heroes,Lil Baby,The Voice of the Heroes,2021-06-04,55
5A0DZWivlvlNm1fZZaz5rl,Outside (Better Days),MO3,Shottaz 4Eva,2021-04-09,60
1mWdTewIgB3gtBM3TOSFhB,Butter,BTS,"Butter (Hotter, Sweeter, Cooler)",2021-06-04,70
5CZ40GBx1sQ9agT82CLQCT,traitor,Olivia Rodrigo,SOUR,2021-05-21,87
6SRsiMl7w1USE4mFqrOhHC,brutal,Olivia Rodrigo,SOUR,2021-05-21,80
2TOzTqQXNmR2zDJXihjZ2e,enough for you,Olivia Rodrigo,SOUR,2021-05-21,78
3JJneCSDh1685L9OVvTiIo,happier,Olivia Rodrigo,SOUR,2021-05-21,55
5JCoSi02qi3jJeHdZXMmR8,favorite crime,Olivia Rodrigo,SOUR,2021-05-21,86
4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps back",Olivia Rodrigo,SOUR,2021-05-21,80
0MMyJUC3WNnFS1lit5pTjk,"jealousy, jealousy",Olivia Rodrigo,SOUR,2021-05-21,84
1zejeOnykpCoyVSit6Bwp3,hope ur ok,Olivia Rodrigo,SOUR,2021-05-21,75
0ezwvY7TkCwDEkKR49084k,GANG GANG (with Lil Wayne),Polo G,Hall of Fame,2021-06-11,56
2Ty7EDf9XLYzEUqEIwJfDC,Twerkulator,City Girls,Twerkulator,2021-05-21,59
34eF4BoV8FPk0uhAAoqU7h,SUN GOES DOWN,Lil Nas X,SUN GOES DOWN,2021-05-21,58
2Qt8qG9SWPdtRiaWcPNJRm,Maybach (feat. Future),42 Dugg,Free Dem Boyz,2021-05-21,63
17adc2E0JJEldvPiILxIlt,Leave Before You Love Me (Originally Performed by Marshmello X Jonas Brothers) - Instrumental Version,Hit The Button Karaoke,"Karaoke Picks, Vol. 102",2021-06-24,4
4O7FYAjDATiyylfIIAuRNE,24 Hours (feat. Lil Durk) [Bonus],A Boogie Wit da Hoodie,B4 AVA,2021-12-10,62
4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,SOUR,2021-05-21,85
5XEJj2M4y4c6NqdLXiFFdA,"My Life (8-Bit J. Cole, 21 Savage & Morray Emulation)",8-Bit Arcade,"By Request, Vol. 144",2021-08-18,0
5v2Q2VjK0LOxOW8J9AO4RL,El Pájaro Amarillo,Los 50 De Joselito,Colección de Éxitos (Vol. 1),2010-08-18,40
6IZvVAP7VPPnsGX6bvgkqg,PRIDE.,Kendrick Lamar,DAMN.,2017-04-14,84
4mgC9rJd90YNnyx5boIe2P,95 South (8-Bit J. Cole Emulation),8-Bit Arcade,"By Request, Vol. 145",2021-08-25,0
1TZv3bujNaYz646eezRE91,Seeing Green (with Drake & Lil Wayne),Nicki Minaj,Beam Me Up Scotty,2021-05-14,61
6XkIQqAsFjk1XfD4L7G6qR,Fever,J. Cole,Might Delete Later,2024-04-05,78
6Pg5cPA8yHKrCipZNbb5Bv,El Rey de Mil Coronas,Juan Villareal y Sus Cachorros,100% de Coleccion,2014-06-07,2
4V2fII5bgZCDBrN8rllyqN,"Let Go My Hand (8-Bit J. Cole, Bas & 6LACK Emulation)",8-Bit Arcade,"By Request, Vol. 143",2021-08-11,0
